selectedModel,parameterization,negLogLik,rmse,elapsedSeconds,nRows,nParams,AIC,BIC,recovered_propVar_mouse,recovered_propVar_trackpad,recovered_visVarSlope,recovered_retention,recovered_lr,recovered_raw_propVar_mouse,recovered_raw_propVar_trackpad,recovered_raw_visVarSlope,recovered_raw_retention,recovered_raw_lr,recovered_raw_visVarInt,recovered_visVarInt,recovered_raw_motorVar_mouse,recovered_motorVar_mouse,recovered_raw_motorVar_trackpad,recovered_motorVar_trackpad,subsetSlug,subsetLabel,syntheticId,drawIndex,generatingModel,true_propVar_mouse,true_propVar_trackpad,true_visVarSlope,true_retention,true_lr,true_raw_propVar_mouse,true_raw_propVar_trackpad,true_raw_visVarSlope,true_raw_retention,true_raw_lr,true_raw_visVarInt,true_visVarInt,true_raw_motorVar_mouse,true_motorVar_mouse,true_raw_motorVar_trackpad,true_motorVar_trackpad,fitSeed,recovered_senseVar_mouse,recovered_senseVar_trackpad,recovered_c,recovered_raw_senseVar_mouse,recovered_raw_senseVar_trackpad,recovered_raw_c,true_senseVar_mouse,true_senseVar_trackpad,true_c,true_raw_senseVar_mouse,true_raw_senseVar_trackpad,true_raw_c,plotSubsetSlug,plotSubsetLabel
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,65944.61385741738,7.066366183046184,434.238726200012,20800,5,131899.22771483476,131938.9412561632,,,,0.9878049787277756,0.9508890538232556,,,,0.9878049787277756,0.9508890538232556,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0012,12,MeanTimeseriesCausalInf,,,,0.9877984581398812,0.9792572416704862,,,,0.9877984581398812,0.9792572416704862,,,,,,,969713243,2814.736118116936,376.9638725255314,0.1125034222777357,2814.736118116936,376.9638725255314,0.1125034222777357,2816.225572908377,378.1793723804146,0.1159918524217618,2816.225572908377,378.1793723804146,0.1159918524217618,joint_devices,Mouse + Trackpad joint
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66120.79322891458,7.083327690152494,469.94084369999473,20800,5,132251.58645782917,132291.2999991576,,,,0.9650822925043668,0.9748721349719768,,,,0.9650822925043668,0.9748721349719768,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0013,13,MeanTimeseriesCausalInf,,,,0.9645733863875376,0.9785275535596226,,,,0.9645733863875376,0.9785275535596226,,,,,,,764422515,577.2028297433394,1240.5452846442588,0.1416660585856363,577.2028297433394,1240.5452846442588,0.1416660585856363,582.168422567603,1241.1669090005662,0.1404003484339491,582.168422567603,1241.1669090005662,0.1404003484339491,joint_devices,Mouse + Trackpad joint
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,136037.90290814076,16.660428238570898,526.8165273999912,20800,5,272085.8058162815,272125.51935761,,,,0.987871975223104,0.9982040692148632,,,,0.987871975223104,0.9982040692148632,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0014,14,MeanTimeseriesCausalInf,,,,0.9915475548182816,0.9149238587663304,,,,0.9915475548182816,0.9149238587663304,,,,,,,1251956944,4925.248745437709,2201.8156651164963,0.0997399687916267,4925.248745437709,2201.8156651164963,0.0997399687916267,4765.266791412261,2276.8252218747684,0.1200576407941975,4765.266791412261,2276.8252218747684,0.1200576407941975,joint_devices,Mouse + Trackpad joint
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66013.9003392511,7.08327192673773,545.5561975000019,20800,5,132037.8006785022,132077.51421983063,,,,0.972188498125278,0.8750612042412429,,,,0.972188498125278,0.8750612042412429,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0015,15,MeanTimeseriesCausalInf,,,,0.9720421504251568,0.8448308335821064,,,,0.9720421504251568,0.8448308335821064,,,,,,,1711375667,6899.739956895451,2187.07194254197,0.1143091075095856,6899.739956895451,2187.07194254197,0.1143091075095856,6873.758949323932,2186.2196242732234,0.1096928047390436,6873.758949323932,2186.2196242732234,0.1096928047390436,joint_devices,Mouse + Trackpad joint
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66093.66506805741,7.070121912671389,310.41757789999247,20800,5,132197.33013611482,132237.04367744326,,,,0.9875495032377274,0.9998664567378338,,,,0.9875495032377274,0.9998664567378338,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0016,16,MeanTimeseriesCausalInf,,,,0.9871427576910804,0.9443540472487476,,,,0.9871427576910804,0.9443540472487476,,,,,,,278569206,1967.73899181186,800.5393222772037,0.7503415954456034,1967.73899181186,800.5393222772037,0.7503415954456034,1951.8896963134137,795.0268853694732,0.6911228095215061,1951.8896963134137,795.0268853694732,0.6911228095215061,joint_devices,Mouse + Trackpad joint
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,65890.29222027588,7.007768479708289,461.22883659999934,20800,5,131790.58444055176,131830.2979818802,,,,0.9596001582387628,0.8916432294197466,,,,0.9596001582387628,0.8916432294197466,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0017,17,MeanTimeseriesCausalInf,,,,0.9597081795107666,0.8088651714625199,,,,0.9597081795107666,0.8088651714625199,,,,,,,1683359869,1498.443458457223,979.687214187438,0.0778103391892771,1498.443458457223,979.687214187438,0.0778103391892771,1489.856381223905,972.8837613332728,0.0702003398997012,1489.856381223905,972.8837613332728,0.0702003398997012,joint_devices,Mouse + Trackpad joint
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66141.76787841156,7.073330720623597,446.61797829999705,20800,5,132293.5357568231,132333.24929815155,,,,0.9836472584666848,0.9536444309805576,,,,0.9836472584666848,0.9536444309805576,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0018,18,MeanTimeseriesCausalInf,,,,0.9838107650656728,0.8398770632719164,,,,0.9838107650656728,0.8398770632719164,,,,,,,1932572253,3133.870241934303,3594.6044234704464,0.2718111778037043,3133.870241934303,3594.6044234704464,0.2718111778037043,3124.5263820048563,3595.6338757781,0.2400470311724413,3124.5263820048563,3595.6338757781,0.2400470311724413,joint_devices,Mouse + Trackpad joint
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66126.87607302808,7.123587000301852,527.7120136000158,20800,5,132263.75214605615,132303.4656873846,,,,0.9603168386333272,0.9173594014250984,,,,0.9603168386333272,0.9173594014250984,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0019,19,MeanTimeseriesCausalInf,,,,0.960144029883166,0.969202933124972,,,,0.960144029883166,0.969202933124972,,,,,,,519088317,1675.3878040174466,3028.6554597856216,0.0572285764301675,1675.3878040174466,3028.6554597856216,0.0572285764301675,1674.817548900606,3038.210902461549,0.0605259893011213,1674.817548900606,3038.210902461549,0.0605259893011213,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66064.0946875554,7.045332713404172,1095.8207754000032,20800,5,132138.1893751108,132177.90291643923,117.83666711872776,33.075573539221764,0.0837593052387987,0.9769370203682148,0.1343093028415144,117.83666711872776,33.075573539221764,0.0837593052387987,0.9769370203682148,0.1343093028415144,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0000,0,MeanTimeseriesVectorBCC,117.39158906269545,33.03644694875382,0.0830593350419916,0.977177930671538,0.1337127192856626,117.39158906269545,33.03644694875382,0.0830593350419916,0.977177930671538,0.1337127192856626,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1676247005,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66019.36581958874,7.081145916814471,981.7775120000006,20800,5,132048.73163917748,132088.44518050592,428.4999382607876,1000.0,0.0121307229698288,0.9658289000490404,0.1037974416563503,428.4999382607876,1000.0,0.0121307229698288,0.9658289000490404,0.1037974416563503,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0001,1,MeanTimeseriesVectorBCC,230.28305610381747,424.06421499644347,0.0106426521360969,0.9659003983153877,0.105574371274011,230.28305610381747,424.06421499644347,0.0106426521360969,0.9659003983153877,0.105574371274011,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,252665594,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65940.28246067459,7.01812076692076,973.5868063000088,20800,5,131890.56492134917,131930.2784626776,365.9735943488876,122.18171145622183,0.1603229552380277,0.9566206837978876,0.0917579674975355,365.9735943488876,122.18171145622183,0.1603229552380277,0.9566206837978876,0.0917579674975355,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0002,2,MeanTimeseriesVectorBCC,386.8950976469008,127.78561513996316,0.1609501925573433,0.9541946719216048,0.0955006834784729,386.8950976469008,127.78561513996316,0.1609501925573433,0.9541946719216048,0.0955006834784729,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,355472366,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65961.08711821437,7.073377245414512,1142.0015699000214,20800,5,131932.17423642875,131971.8877777572,162.74250172703566,203.99373877145203,0.2874729485904918,0.9601196504281144,0.0537985902218742,162.74250172703566,203.99373877145203,0.2874729485904918,0.9601196504281144,0.0537985902218742,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0003,3,MeanTimeseriesVectorBCC,145.60092951466711,177.5930583788578,0.2878070390721517,0.956234231012419,0.0603812110246599,145.60092951466711,177.5930583788578,0.2878070390721517,0.956234231012419,0.0603812110246599,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,388111839,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65898.35823126823,7.024116659740855,935.2788564999936,20800,5,131806.71646253645,131846.4300038649,306.5504359177406,61.72988450850027,0.029894460689247,0.9993146050700676,0.2441967410329226,306.5504359177406,61.72988450850027,0.029894460689247,0.9993146050700676,0.2441967410329226,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0004,4,MeanTimeseriesVectorBCC,271.6109699675199,59.40164558003607,0.0290322467593384,0.9997813518721838,0.2427734895959717,271.6109699675199,59.40164558003607,0.0290322467593384,0.9997813518721838,0.2427734895959717,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1540783193,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66055.85104451995,7.073081642342029,819.1277736999909,20800,5,132121.7020890399,132161.41563036834,1000.0,231.99410849097825,0.0051745662834962,0.9527212864358308,0.1940986598929394,1000.0,231.99410849097825,0.0051745662834962,0.9527212864358308,0.1940986598929394,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0005,5,MeanTimeseriesVectorBCC,214.10607581825693,108.35871528485526,0.0036927803258633,0.9553759733932417,0.1970092731588719,214.10607581825693,108.35871528485526,0.0036927803258633,0.9553759733932417,0.1970092731588719,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1009705,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65961.02527062166,7.0625734722659,1183.8883792000124,20800,5,131932.0505412433,131971.76408257175,387.5696902840402,50.15369186416986,0.1852330920722384,0.9571589896640932,0.0269414694999924,387.5696902840402,50.15369186416986,0.1852330920722384,0.9571589896640932,0.0269414694999924,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0006,6,MeanTimeseriesVectorBCC,484.9311816268068,57.89717976044777,0.1917187275243317,0.9571260004284876,0.02643009326767,484.9311816268068,57.89717976044777,0.1917187275243317,0.9571260004284876,0.02643009326767,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1383894664,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66017.29655860053,7.054393989955552,1289.7630952000036,20800,5,132044.59311720106,132084.3066585295,1000.0,279.87664839690234,0.0043664379765172,0.9819795884156808,0.0415217461415782,1000.0,279.87664839690234,0.0043664379765172,0.9819795884156808,0.0415217461415782,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0007,7,MeanTimeseriesVectorBCC,140.6237988626475,98.86294619967092,0.0033158687221327,0.9830987392431167,0.0419081663630403,140.6237988626475,98.86294619967092,0.0033158687221327,0.9830987392431167,0.0419081663630403,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,208053729,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65901.7746900701,7.003334972872146,1108.870922800008,20800,5,131813.5493801402,131853.26292146865,960.7562494560152,85.29432394277279,0.0629368458878861,0.9844073352989232,0.0975675467224301,960.7562494560152,85.29432394277279,0.0629368458878861,0.9844073352989232,0.0975675467224301,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0008,8,MeanTimeseriesVectorBCC,788.8504190617024,80.70794020540636,0.0613955879210185,0.984528616957286,0.098015964065032,788.8504190617024,80.70794020540636,0.0613955879210185,0.984528616957286,0.098015964065032,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1452193375,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65944.91265226385,7.091763701406132,1082.8429141000088,20800,5,131899.8253045277,131939.53884585615,371.0634953730301,51.64698008621005,0.3277614738746769,0.967882696366492,0.1978751696619243,371.0634953730301,51.64698008621005,0.3277614738746769,0.967882696366492,0.1978751696619243,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0009,9,MeanTimeseriesVectorBCC,374.446000136096,50.82472258364333,0.3301659286714145,0.9675898838614332,0.2006822247017849,374.446000136096,50.82472258364333,0.3301659286714145,0.9675898838614332,0.2006822247017849,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,2079191769,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66103.49617998135,7.137008291024328,971.9217793999997,20800,5,132216.9923599627,132256.70590129113,806.4100114937847,255.79063831803285,0.2462135286453453,0.987326195877295,0.0975377513063505,806.4100114937847,255.79063831803285,0.2462135286453453,0.987326195877295,0.0975377513063505,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0010,10,MeanTimeseriesVectorBCC,772.1496124262399,249.7406140321858,0.2436022785913911,0.9875450069527834,0.0960068238262264,772.1496124262399,249.7406140321858,0.2436022785913911,0.9875450069527834,0.0960068238262264,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,506532134,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65902.31731685804,7.054962036469562,854.2173997999926,20800,5,131814.63463371608,131854.34817504452,445.1890289989263,363.3359208493666,0.3765009880282983,0.9561604470804764,0.2749102848696617,445.1890289989263,363.3359208493666,0.3765009880282983,0.9561604470804764,0.2749102848696617,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0011,11,MeanTimeseriesVectorBCC,282.05254269852094,211.3573443051673,0.3297014588609538,0.9618872023906868,0.2569250057752055,282.05254269852094,211.3573443051673,0.3297014588609538,0.9618872023906868,0.2569250057752055,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1986804892,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65907.99600230544,7.051169622364921,940.5067504000036,20800,5,131825.9920046109,131865.70554593933,1000.0,114.0429845469928,0.3938296353349239,0.9755713995030332,0.0965283830253473,1000.0,114.0429845469928,0.3938296353349239,0.9755713995030332,0.0965283830253473,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0012,12,MeanTimeseriesVectorBCC,724.7371471979633,102.18640500872124,0.3773146238841374,0.9767231926343104,0.0928901797201632,724.7371471979633,102.18640500872124,0.3773146238841374,0.9767231926343104,0.0928901797201632,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1588988961,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66001.99388617935,7.030526231953465,1025.8283664000046,20800,5,132013.9877723587,132053.70131368714,254.19549903054272,34.04452997489441,0.333627963513349,0.9674256324810092,0.1641490843498853,254.19549903054272,34.04452997489441,0.333627963513349,0.9674256324810092,0.1641490843498853,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0013,13,MeanTimeseriesVectorBCC,251.1632573054833,33.228369227782416,0.3338068233744988,0.9657339089834872,0.1727454395028207,251.1632573054833,33.228369227782416,0.3338068233744988,0.9657339089834872,0.1727454395028207,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1651680223,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65898.82954019736,6.98915148755906,967.6776200000022,20800,5,131807.65908039472,131847.37262172316,1000.0,146.8062137398367,0.0095037602189297,0.958212190373364,0.2662711642104468,1000.0,146.8062137398367,0.0095037602189297,0.958212190373364,0.2662711642104468,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0014,14,MeanTimeseriesVectorBCC,877.3093300628832,142.9619916329837,0.0091099257753734,0.9583562136061808,0.2664858624547387,877.3093300628832,142.9619916329837,0.0091099257753734,0.9583562136061808,0.2664858624547387,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,589716361,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65895.51763609753,7.032830778977261,645.8518818000157,20800,5,131801.03527219506,131840.7488135235,413.2771832890191,260.8481460908848,0.0665152810314472,0.9919691973523524,0.2574342846473325,413.2771832890191,260.8481460908848,0.0665152810314472,0.9919691973523524,0.2574342846473325,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0015,15,MeanTimeseriesVectorBCC,447.6397629618885,275.8632859859144,0.0677896254269239,0.991728519178109,0.2570617769247384,447.6397629618885,275.8632859859144,0.0677896254269239,0.991728519178109,0.2570617769247384,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,670592603,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65988.7393176359,7.053846106197711,904.049326600012,20800,5,131987.4786352718,132027.19217660025,226.3012883701575,83.20981354714785,0.3503507970616648,0.9984247528812836,0.0750151097931198,226.3012883701575,83.20981354714785,0.3503507970616648,0.9984247528812836,0.0750151097931198,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0016,16,MeanTimeseriesVectorBCC,251.0219804020537,89.433647521489,0.3641396512956955,0.997993940868502,0.076700956225604,251.0219804020537,89.433647521489,0.3641396512956955,0.997993940868502,0.076700956225604,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1628339390,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66073.25659947086,7.075915798508319,581.5128925999743,20800,5,132156.5131989417,132196.22674027015,293.14779287640266,105.91951470968368,0.1981781225873398,0.9784120336566456,0.0853157755904761,293.14779287640266,105.91951470968368,0.1981781225873398,0.9784120336566456,0.0853157755904761,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0017,17,MeanTimeseriesVectorBCC,349.07502888580194,120.85427227188896,0.2066108739818248,0.9779317167018006,0.0853633758593981,349.07502888580194,120.85427227188896,0.2066108739818248,0.9779317167018006,0.0853633758593981,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1442199209,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65933.58962415825,7.046944446389919,707.1192682999827,20800,5,131877.1792483165,131916.89278964495,652.7293462229027,353.3524620139067,0.0497012709476415,0.9823463312111764,0.2061019239994465,652.7293462229027,353.3524620139067,0.0497012709476415,0.9823463312111764,0.2061019239994465,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0018,18,MeanTimeseriesVectorBCC,645.7126494759169,339.9433423665252,0.0492872384365738,0.9827612399098944,0.2021475994260737,645.7126494759169,339.9433423665252,0.0492872384365738,0.9827612399098944,0.2021475994260737,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1815261620,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,65922.63551061547,7.058538178896885,1028.4643011000007,20800,5,131855.27102123093,131894.98456255937,165.04500661752692,175.19723422108106,0.2407938920709267,0.961418132982712,0.2259056568509562,165.04500661752692,175.19723422108106,0.2407938920709267,0.961418132982712,0.2259056568509562,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0019,19,MeanTimeseriesVectorBCC,179.7344293863759,192.3109777173813,0.2483421415085436,0.9598795239744567,0.2302913646456351,179.7344293863759,192.3109777173813,0.2483421415085436,0.9598795239744567,0.2302913646456351,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,237508586,,,,,,,,,,,,,joint_devices,Mouse + Trackpad joint
